y_real,y_pred_orig,y_pred_clean,residuo_orig,residuo_clean
122000.00000000003,125893.70406086546,125436.93703445593,-3893.704060865435,-3436.9370344558993
176800.00000000003,221984.97529432474,231387.7401295802,-45184.975294324715,-54587.74012958017
364999.99999999977,126162.78910483037,123855.5586047067,238837.2108951694,241144.44139529305
288999.9999999999,258736.9383158188,252352.10987427743,30263.06168418107,36647.89012572245
379999.9999999999,371918.687308157,348409.12756655243,8081.312691842904,31590.872433447454
202350.00000000003,250318.8863273086,243506.77144381774,-47968.88632730857,-41156.771443817706
166499.99999999997,189087.60126109925,188568.97965989934,-22587.601261099277,-22068.97965989937
185000.00000000006,338624.38061372814,362161.0949593828,-153624.38061372808,-177161.09495938272
199000.0000000001,169800.9656304157,164011.22578302503,29199.034369584377,34988.774216975056
134999.99999999997,151650.4026035735,159835.28632995478,-16650.402603573515,-24835.286329954804
344999.9999999997,189760.79844580765,182622.02263264672,155239.20155419206,162377.97736735299
346500.0000000003,236000.22143328618,245982.80399130582,110499.77856671411,100517.19600869447
741000.0000000006,676431.8680840025,754309.3487653338,64568.13191599806,-13309.348765333183
334999.9999999998,287815.1090977123,305630.8794050086,47184.8909022875,29369.120594991196
86000.00000000001,173435.0005088545,170011.72262827848,-87435.00050885447,-84011.72262827847
320000.00000000006,363974.9445936743,331674.78567801905,-43974.94459367427,-11674.78567801899
497999.9999999996,436169.77481411595,469365.63369189645,61830.22518588364,28634.36630810314
249000.00000000006,239606.12042310563,232221.7954288629,9393.879576894426,16778.204571137147
591999.9999999995,729101.9129465969,683742.6302809423,-137101.91294659732,-91742.63028094277
264499.9999999999,191347.80350599048,181611.35174434815,73152.1964940094,82888.64825565173
294000.0000000001,319221.2841193948,302171.17185446504,-25221.284119394666,-8171.171854464919
585000.0000000003,293937.3267538806,292083.6886532642,291062.67324611975,292916.31134673615
93500.00000000009,105289.38406343493,108717.97047068964,-11789.384063434845,-15217.970470689557
288999.9999999999,329278.4568922336,316552.64022459934,-40278.45689223369,-27552.640224599454
75000.00000000004,114921.51514890477,112655.34872941909,-39921.51514890473,-37655.34872941904
339999.99999999994,503180.1279346502,469755.4100484028,-163180.12793465029,-129755.41004840285
680000.0000000003,664110.9307268894,670501.863625191,15889.069273110945,9498.136374809314
270000.00000000006,231166.92564613197,246385.92623274858,38833.07435386808,23614.07376725148
594999.9999999997,380972.6446044911,397208.7906454292,214027.35539550852,197791.20935457043
330000.0000000001,155757.6406146014,162194.16322966758,174242.3593853987,167805.83677033253
599000.0,324834.58469500067,330398.48032025795,274165.41530499933,268601.51967974205
259000.0,392319.7323047324,378477.4095789567,-133319.73230473237,-119477.40957895672
434990.0000000003,310787.06210508425,326702.4850964106,124202.93789491605,108287.51490358968
124999.9999999999,178405.9884431399,166614.6775910964,-53405.98844314001,-41614.67759109651
126999.99999999991,160173.3212473271,167283.90474157804,-33173.3212473272,-40283.904741578124
567000.0000000005,303190.34322304756,317271.0726582217,263809.6567769529,249728.92734177876
158999.99999999997,123123.2628210997,124961.17146971857,35876.737178900265,34038.828530281404
549000.0000000005,552002.2893453044,540954.2014574202,-3002.2893453038996,8045.798542580218
230000.0000000001,372161.39672501286,374348.1357527807,-142161.39672501278,-144348.13575278062
149000.0,178430.51983752524,170406.17521201674,-29430.519837525237,-21406.175212016737
628800.0000000003,370692.8414732979,377285.16329792555,258107.15852670243,251514.8367020748
498999.9999999996,342629.3334540454,331376.3348179073,156370.66654595418,167623.66518209229
174900.00000000006,238221.8765298829,235294.7654000626,-63321.87652988284,-60394.76540006255
515000.00000000006,406260.39288578444,406180.80568132387,108739.60711421561,108819.1943186762
80000.0,138658.4810609092,133709.69638692864,-58658.481060909195,-53709.69638692864
294999.9999999998,209614.16471296872,214992.30533302453,85385.8352870311,80007.6946669753
210000.0,226948.29801940903,228529.87264698054,-16948.298019409034,-18529.87264698054
234899.99999999985,189772.00291370697,177568.81137224805,45127.99708629289,57331.188627751806
199000.0000000001,138956.69905042285,135865.17339457176,60043.30094957724,63134.82660542833
199999.99999999997,200440.1341186378,190013.53352762555,-440.13411863782676,9986.46647237442
639000.0000000006,415184.56906028214,436311.1783973267,223815.43093971844,202688.8216026739
140999.99999999994,174349.98118553375,160449.1269676288,-33349.981185533805,-19449.126967628865
96750.00000000004,212900.29404918264,230019.84676467083,-116150.2940491826,-133269.8467646708
318000.0,291170.10005772946,297225.35973944375,26829.89994227054,20774.640260556247
80249.99999999994,175231.18850255813,172024.48254585205,-94981.18850255819,-91774.48254585211
177999.99999999994,168686.95365819402,168784.5760867558,9313.046341805923,9215.423913244129
238499.99999999985,149459.48938229764,157324.31696115955,89040.51061770221,81175.6830388403
560000.0000000003,599279.3094527576,579230.5117741033,-39279.30945275724,-19230.511774102924
1314999.9999999998,597805.9713890209,629440.7896730626,717194.0286109789,685559.2103269371
375000.00000000006,319128.2785813451,360559.239660551,55871.72141865495,14440.760339449043
284999.99999999994,170098.75967344278,167081.35093197456,114901.24032655716,117918.64906802538
1175000.0,825337.8636257366,906460.7502033273,349662.13637426344,268539.2497966727
287999.9999999999,273757.5603889134,289521.400139374,14242.439611086505,-1521.4001393741346
253000.0000000001,181032.38007624433,177453.05224295985,71967.61992375576,75546.94775704024
188999.99999999988,248911.43092683618,250477.3246236784,-59911.4309268363,-61477.32462367852
409000.0000000001,441760.4042603929,458112.19441336056,-32760.404260392766,-49112.19441336044
818000.0000000003,267849.08286326006,276864.3091844038,550150.9171367403,541135.6908155966
458999.99999999977,339255.53222831857,347227.67539260583,119744.4677716812,111772.32460739394
318000.0,160290.49994606097,166567.54356440587,157709.50005393903,151432.45643559413
332800.00000000023,168835.84343289153,166069.9449370849,163964.1565671087,166730.05506291534
420000.0,187285.39677815815,179110.39371967854,232714.60322184185,240889.60628032146
134500.00000000006,169371.99166957106,175131.63725174786,-34871.991669571,-40631.6372517478
235000.0,180597.3640402372,187101.2560874641,54402.63595976279,47898.743912535894
409999.9999999997,569407.2987331515,559326.1944327247,-159407.2987331518,-149326.19443272502
189999.9999999999,211460.64078325802,202522.6346193003,-21460.640783258103,-12522.6346193004
225750.00000000003,223786.3231591625,218109.72585914083,1963.676840837521,7640.274140859197
525000.0000000003,328247.76873532333,326752.81847279775,196752.23126467702,198247.1815272026
231000.0000000001,178144.9486246136,173137.76947719787,52855.05137538648,57862.230522802216
321999.99999999994,522878.12783007155,533930.4056411454,-200878.1278300716,-211930.40564114548
155000.00000000012,179606.40430539142,178303.41155099252,-24606.404305391305,-23303.4115509924
64999.999999999956,188015.41500191434,190321.03919281787,-123015.41500191439,-125321.03919281792
122641.99999999999,132190.2416347816,125509.38873352238,-9548.241634781603,-2867.388733522399
178999.99999999994,243269.92393390043,251819.06786602913,-64269.923933900485,-72819.06786602919
147990.0,185850.49281803422,172328.4800757622,-37860.492818034225,-24338.4800757622
625000.0000000002,730682.8385790052,759969.8502713614,-105682.83857900498,-134969.85027136118
999999.9999999997,1090637.8544247355,1385697.3117561203,-90637.85442473588,-385697.31175612065
798999.9999999997,332662.85642898316,331302.2454280275,466337.1435710165,467697.7545719721
622000.0,260024.08759150276,284229.5864048588,361975.91240849724,337770.4135951412
402000.0000000001,244483.11440545254,250492.1754171875,157516.88559454758,151507.8245828126
199499.99999999994,160702.98810835864,157092.48795590483,38797.011891641305,42407.512044095114
99000.00000000004,180062.85002234258,178544.443630204,-81062.85002234254,-79544.44363020397
280000.0,285513.84931465675,262987.05634802923,-5513.849314656749,17012.943651970767
249000.00000000006,353396.34070297045,377666.3532744442,-104396.3407029704,-128666.35327444412
188000.00000000012,230069.6055646768,235273.69696032468,-42069.60556467669,-47273.69696032457
463000.0000000004,261267.69837995034,274673.8290838312,201732.30162005007,188326.17091616918
461999.9999999998,227958.458017785,231060.45982581427,234041.54198221484,230939.54017418556
334999.9999999998,319844.2213276722,285621.0396349354,15155.778672327637,49378.96036506444
995999.9999999999,662130.8668090297,649990.8233587008,333869.13319097017,346009.17664129904
139099.99999999997,155612.0634997217,155094.18367443257,-16512.063499721728,-15994.1836744326
178718.99999999997,135730.41462804104,145305.9744721775,42988.585371958936,33413.025527822465
244999.99999999997,138469.57317718424,133705.55524097814,106530.42682281573,111294.44475902183
149000.0,190380.1236973384,187455.63512050413,-41380.12369733839,-38455.63512050413
440000.0000000002,497571.3900459559,481966.7426026496,-57571.39004595572,-41966.742602649436
149900.0,201266.75918047084,200000.86375530268,-51366.759180470835,-50100.86375530268
261000.00000000012,199842.17651773605,191242.35245207325,61157.823482264066,69757.64754792687
50000.000000000015,153329.99989590442,160982.38163197297,-103329.9998959044,-110982.38163197295
187000.00000000012,116494.68053558945,110601.7927133592,70505.31946441067,76398.20728664091
727999.9999999999,351432.2193150986,386685.5583443733,376567.7806849013,341314.4416556266
239000.00000000003,324766.7608542369,306795.4242960376,-85766.76085423687,-67795.42429603756
259999.9999999998,325618.0362162325,339589.207583683,-65618.03621623272,-79589.20758368322
1198999.9999999998,1012754.1743977822,1093839.781445438,186245.82560221758,105160.21855456172
156999.99999999994,177238.58393087378,183379.90963411354,-20238.583930873836,-26379.909634113603
249000.00000000006,239324.89775456837,238485.64705344124,9675.102245431684,10514.352946558822
265000.00000000006,207929.4435266963,224178.29242199904,57070.55647330376,40821.70757800102
354500.0,201143.0454655672,200904.78327269343,153356.9545344328,153595.21672730657
406199.9999999997,265644.6837359235,279916.26043986523,140555.31626407622,126283.73956013448
184600.0000000001,239575.91858740617,230138.90821027517,-54975.91858740608,-45538.90821027508
588000.0,580783.6809823968,589958.8099566248,7216.3190176031785,-1958.8099566247547
290899.9999999998,232130.27348765873,238354.23893156537,58769.72651234109,52545.761068434455
418999.9999999998,412057.19318360975,426075.0724472912,6942.806816390075,-7075.072447291401
388500.0,168694.03037694047,166054.33328966086,219805.96962305953,222445.66671033914
870000.0000000006,471878.82712247205,485372.26477057603,398121.17287752853,384627.73522942455
240000.00000000003,391780.685206883,396683.47723960056,-151780.68520688298,-156683.47723960053
479000.00000000035,296616.6323812105,278334.3482263835,182383.36761878984,200665.65177361685
275000.0000000002,228567.7215018771,221733.4125648711,46432.27849812308,53266.58743512907
127500.00000000001,147994.40972175242,139583.92579245695,-20494.40972175241,-12083.92579245694
439000.0000000001,314961.935022168,314247.423080926,124038.06497783214,124752.57691907411
230000.0000000001,277089.8688508226,276885.74957266223,-47089.86885082253,-46885.74957266214
369999.99999999977,387904.82369371847,388781.30807943374,-17904.823693718703,-18781.308079433977
269000.0,210690.24203992673,207344.58856786342,58309.75796007327,61655.41143213658
210000.0,192427.81198341856,185516.88916045832,17572.188016581436,24483.11083954168
213000.00000000015,254107.06874921318,268890.5754608767,-41107.06874921304,-55890.57546087654
259700.00000000003,244287.40473322695,263515.5129488155,15412.595266773074,-3815.512948815449
86899.99999999997,160722.97491524814,165752.34530575864,-73822.97491524817,-78852.34530575867
280000.0,135629.6697090553,135822.26037313652,144370.3302909447,144177.73962686348
452000.0000000001,306480.8886121073,312082.05506925663,145519.1113878928,139917.94493074348
630999.9999999999,666021.6382853352,706890.8097789587,-35021.63828533527,-75890.80977895879
189999.9999999999,183596.8260602202,190411.0443897406,6403.173939779721,-411.04438974068034
385000.00000000023,813735.5502320648,791534.6560907247,-428735.55023206456,-406534.6560907245
390999.99999999977,424071.0139904853,427019.3030602197,-33071.01399048552,-36019.303060219914
369899.9999999998,295055.00927172636,301569.5813564738,74844.99072827346,68330.41864352603
599000.0,300516.18740611797,308211.3512581199,298483.81259388203,290788.6487418801
385000.00000000023,607005.4892526262,716709.109576949,-222005.48925262596,-331709.1095769488
310000.0000000002,509081.9610531881,509079.1418680734,-199081.9610531879,-199079.1418680732
255999.99999999985,200659.67399869874,198371.21340105677,55340.32600130112,57628.78659894309
449900.00000000035,212759.91775998214,223915.53722176794,237140.0822400182,225984.4627782324
270000.00000000006,277104.8062422765,262860.633051975,-7104.806242276449,7139.366948025068
177999.99999999994,144095.97979293336,152467.01047173928,33904.020207066584,25532.98952826066
231999.99999999997,171261.4279416703,174138.64892457644,60738.57205832968,57861.35107542353
1020000.0000000005,595536.8598105365,569452.9350902578,424463.140189464,450547.0649097427
106399.99999999991,137492.15437568954,131910.06572198897,-31092.154375689628,-25510.065721989056
520000.0,246907.75226206987,249250.92223448196,273092.24773793016,270749.07776551804
131999.9999999999,253778.05423820077,242289.70168284012,-121778.05423820086,-110289.70168284021
336000.00000000006,215825.3023485754,212864.57741333352,120174.69765142465,123135.42258666654
198500.00000000006,232993.7022362881,240592.9932819507,-34493.70223628805,-42092.99328195065
399500.00000000035,292301.77477575967,325382.9425162591,107198.22522424068,74117.05748374126
175000.00000000012,217317.10804425544,205837.33686617343,-42317.10804425532,-30837.33686617331
304999.99999999977,395800.2006610764,399978.8003024491,-90800.20066107664,-94978.80030244932
172999.9999999999,217949.11490480448,231868.88348800075,-44949.11490480456,-58868.883488000836
224000.0,335658.2190348244,343851.1056745992,-111658.2190348244,-119851.10567459918
435000.0,385197.8114812281,380250.18361958617,49802.1885187719,54749.81638041383
198000.00000000006,141084.61914375387,133849.569923571,56915.38085624619,64150.43007642907
71999.99999999996,158826.85279633364,152161.23376062463,-86826.85279633368,-80161.23376062467
239000.00000000003,279662.27448692895,278687.6309067605,-40662.274486928916,-39687.63090676049
366999.9999999997,363956.98419507185,364490.94500633056,3043.0158049278543,2509.054993669153
669000.0000000006,578747.9058073395,585168.2115832398,90252.09419266111,83831.78841676074
527999.9999999999,434510.40757552185,453199.29033209616,93489.59242447803,74800.70966790372
337999.99999999977,206287.0405176573,201997.4867226858,131712.95948234247,136002.51327731396
46999.99999999999,182488.34507116568,183346.52414296137,-135488.34507116568,-136346.52414296137
99000.00000000004,185677.27488165972,175580.85299349096,-86677.27488165967,-76580.85299349092
488999.9999999996,379231.16772369924,388562.0043147068,109768.83227630035,100437.99568529282
230000.0000000001,122349.4724488139,126906.43755035354,107650.52755118618,103093.56244964655
492737.99999999994,1202402.2424429068,1509601.076116391,-709664.2424429068,-1016863.076116391
364999.99999999977,504940.9525597212,482639.33223871794,-139940.95255972142,-117639.33223871817
136500.00000000006,166354.9478036383,165117.1440567579,-29854.947803638235,-28617.144056757854
133999.9999999999,218736.8614274758,214853.1713014164,-84736.86142747587,-80853.1713014165
287000.0000000001,179749.38039786898,180903.36835809782,107250.61960213113,106096.63164190229
172999.9999999999,175778.4858901571,178383.87178728945,-2778.4858901572006,-5383.871787289536
136500.00000000006,142977.1369109918,147672.35809003338,-6477.136910991743,-11172.358090033318
96299.99999999997,142132.95440479892,148642.76440079845,-45832.95440479895,-52342.76440079848
323999.9999999999,230558.86317302726,230585.15793669,93441.13682697262,93414.84206330989
286199.9999999998,283012.4009051408,297315.7134216553,3187.5990948590334,-11115.71342165547
144450.0,177040.47667456415,195149.5246183119,-32590.476674564154,-50699.5246183119
560000.0000000003,416525.8416278737,439127.8564960114,143474.15837212664,120872.14350398898
56000.000000000044,121936.57729500814,120204.7139040416,-65936.5772950081,-64204.71390404155
134999.99999999997,195109.3324474393,190043.674382585,-60109.332447439316,-55043.67438258504
379999.9999999999,285587.9718816792,278177.8957193297,94412.02811832068,101822.10428067017
319000.0,266306.70654451184,253463.86258918184,52693.293455488165,65536.13741081816
885999.9999999999,230056.46419154594,239853.45695301954,655943.5358084539,646146.5430469804
59499.99999999996,166415.04563463049,168005.88963102843,-106915.04563463051,-108505.88963102846
1077999.9999999998,910268.3924244975,894061.2293021809,167731.60757550225,183938.77069781884
349499.99999999977,351435.9490381871,354340.2400661567,-1935.949038187333,-4840.240066156955
498999.9999999996,692851.1004235274,685111.9329917252,-193851.10042352782,-186111.93299172557
287999.9999999999,197017.44848517512,205951.03782626585,90982.55151482477,82048.96217373403
438900.00000000006,533617.8112033745,633131.4168582314,-94717.81120337447,-194231.41685823136
157500.00000000006,192721.63448257413,191292.53284453272,-35221.63448257407,-33792.53284453266
219999.99999999983,205892.36834145413,202988.29176149587,14107.631658545695,17011.708238503954
499499.99999999994,512287.61774356593,514294.9262442836,-12787.617743565992,-14794.926244283677
645000.0,267849.9852175921,283991.6230318217,377150.0147824079,361008.3769681783
145000.00000000012,369417.6592887335,383614.2822617608,-224417.65928873338,-238614.28226176067
305950.0000000002,216014.22803525047,209458.69090493,89935.7719647497,96491.30909507017
198000.00000000006,168257.2268770104,167063.4573098874,29742.77312298966,30936.542690112663
238100.00000000003,319928.54293622467,307059.4095800459,-81828.54293622464,-68959.40958004587
546999.9999999999,465459.44537871936,432458.0050242279,81540.55462128052,114541.99497577199
515000.00000000006,301227.2822509904,315596.31296988303,213772.71774900967,199403.68703011703
139850.0000000001,159064.80968997188,169079.66067640975,-19214.809689971793,-29229.660676409665
420000.0,654937.9182825641,656626.5065911253,-234937.91828256415,-236626.50659112528
113999.99999999996,106463.23512594322,105410.73038674585,7536.764874056738,8589.269613254102
689000.0000000006,952977.833943455,1204712.294596233,-263977.83394345443,-515712.29459623236
195000.00000000006,168387.50716428086,152724.70311490126,26612.492835719197,42275.296885098796
616000.0000000005,184378.6380944016,184342.09684966883,431621.3619055989,431657.90315033164
814999.9999999993,714536.9225449985,717970.4441069926,100463.07745500084,97029.55589300673
331550.0000000003,221044.56312021468,229072.3625586149,110505.43687978562,102477.63744138539
799499.9999999995,366270.57709267683,371967.27594208845,433229.4229073227,427532.7240579111
394500.00000000006,322464.71776136366,352657.7751991957,72035.2822386364,41842.22480080434
58000.00000000003,101820.47123261992,98160.43389569403,-43820.47123261989,-40160.433895694005
185499.99999999994,212395.4802141374,223729.90884699277,-26895.480214137468,-38229.908846992825
197410.00000000015,243821.3344791711,241687.94380185215,-46411.33447917097,-44277.943801852
180000.00000000003,205392.46271950976,213989.13169792853,-25392.462719509727,-33989.131697928504
768999.9999999997,986190.6848121778,1177798.2810851291,-217190.68481217814,-408798.2810851295
93000.00000000007,119813.67751519142,127339.18904726657,-26813.677515191346,-34339.189047266496
197599.99999999985,259215.4948577448,251578.96899623465,-61615.494857744954,-53978.96899623479
286000.00000000023,252599.56293002222,283169.5260867673,33400.43706997801,2830.4739132329123
596500.0000000005,414341.33185351704,424376.16710707685,182158.66814648343,172123.83289292362
606999.9999999995,728536.5882758561,757774.3748838836,-121536.58827585657,-150774.3748838841
233999.9999999999,263739.74138779443,262187.40143997106,-29739.741387794522,-28187.401439971145
170000.00000000012,277877.17884108657,282593.1145719924,-107877.17884108645,-112593.11457199231
131900.00000000012,254460.51300638966,246837.7567543858,-122560.51300638955,-114937.75675438569
567000.0000000005,316579.1569207995,299491.9360026242,250420.84307920095,267508.06399737624
229000.00000000006,319281.9105444878,323611.7683202896,-90281.91054448776,-94611.76832028956
1165999.999999999,522722.61333848763,576099.4213318038,643277.3866615114,589900.5786681953
127199.99999999999,201310.97782519474,192525.20101434007,-74110.97782519476,-65325.201014340084
122000.00000000003,139367.43061853133,134627.98318868424,-17367.430618531303,-12627.983188684215
341000.0000000002,309695.1028015526,312269.4169400891,31304.89719844755,28730.583059911092
180000.00000000003,255796.23445415447,247137.30774906225,-75796.23445415444,-67137.30774906222
615000.0,267679.33496522694,263509.8188386396,347320.66503477306,351490.1811613604
271999.9999999999,548684.2270119707,699548.3083170326,-276684.2270119708,-427548.30831703276
249000.00000000006,321437.8508387116,330815.57403680496,-72437.85083871154,-81815.5740368049
449899.00000000006,400206.8435765487,416571.08641355584,49692.15642345138,33327.91358644422
43999.99999999997,138860.65111237476,129265.75019623069,-94860.65111237479,-85265.75019623071
398999.99999999977,472617.3845495055,494021.62977623567,-73617.38454950572,-95021.6297762359
235399.99999999985,169143.01703302076,178609.75799172712,66256.98296697909,56790.24200827273
280000.0,330764.78471806785,313087.7315841807,-50764.78471806785,-33087.73158418073
385000.00000000023,175874.21408260753,182405.75718674055,209125.7859173927,202594.24281325968
149000.0,214861.54208196024,213143.7476652776,-65861.54208196024,-64143.747665277595
139999.9999999999,168988.79353757206,182246.5469517906,-28988.793537572143,-42246.54695179069
395960.0000000003,238084.460859512,262446.59433406626,157875.53914048828,133513.40566593403
242499.99999999997,225497.2543429691,226930.44291854574,17002.74565703087,15569.55708145423
129000.0000000001,223787.07302035374,229155.97575114763,-94787.07302035364,-100155.97575114753
199999.99999999997,385371.44679654564,424627.1223347567,-185371.44679654567,-224627.12233475674
265000.00000000006,229501.87386957236,228029.92602200524,35498.1261304277,36970.07397799482
164500.00000000012,201220.17374726324,188966.4814536467,-36720.17374726312,-24466.481453646586
269899.99999999977,210038.37354657316,227236.26460873793,59861.62645342661,42663.73539126184
515999.9999999997,256309.9866578682,269600.6859722028,259690.0133421315,246399.3140277969
495000.0000000004,363467.30249614397,358847.08593928197,131532.69750385644,136152.91406071844
1190000.0000000002,285266.1483277009,291560.43711457343,904733.8516722993,898439.5628854268
27499.99999999998,105030.04126951614,101733.94426878096,-77530.04126951615,-74233.94426878098
649999.9999999995,865765.0554576607,1005010.6204892219,-215765.05545766116,-355010.62048922235
495000.0000000004,610538.8821186648,619069.2571242364,-115538.88211866439,-124069.25712423603
472500.00000000035,464983.67895301664,448560.0966487766,7516.321046983707,23939.903351223737
285450.0000000001,322529.1352870932,328948.5358069564,-37079.13528709306,-43498.53580695629
225000.00000000015,352864.05149267876,335219.65276769083,-127864.05149267861,-110219.65276769068
418999.9999999998,452809.7669258968,474142.535486037,-33809.76692589698,-55142.5354860372
645000.0,573697.3640423799,583722.3616383945,71302.6359576201,61277.638361605466
597939.9999999999,803150.3174953779,1022707.8360098244,-205210.31749537797,-424767.83600982453
420000.0,232877.71197223678,242642.6100636242,187122.28802776322,177357.3899363758
165989.9999999999,540565.4658661174,555650.2327929216,-374575.4658661175,-389660.2327929217
165649.99999999988,181909.21851481305,186659.84813774689,-16259.218514813168,-21009.848137747
265000.00000000006,180833.70913688853,179669.73126961433,84166.29086311153,85330.26873038572
249000.00000000006,378521.91936082864,408117.0424391079,-129521.91936082859,-159117.04243910784
460000.0000000002,299997.4379663774,304406.78420352045,160002.56203362276,155593.21579647972
152899.99999999997,120629.21289509624,112218.72485106853,32270.787104903735,40681.27514893144
199000.0000000001,244018.84742824885,254701.0647644588,-45018.84742824876,-55701.064764458715
566799.9999999997,638084.6970168166,708229.2647025471,-71284.69701681694,-141429.26470254746
219900.00000000015,223243.8910072091,220519.71896472434,-3343.891007208964,-619.7189647241903
188999.99999999988,207700.30776044677,197435.8060451141,-18700.307760446885,-8435.806045114208
415000.00000000006,357669.71167329716,355434.48879236024,57330.288326702896,59565.51120763982
410999.9999999997,719328.0917002117,773200.5986999718,-308328.09170021204,-362200.5986999721
56000.000000000044,126877.80846892548,126681.88434486302,-70877.80846892543,-70681.88434486298
189999.9999999999,229486.70020287787,226451.70356866956,-39486.70020287795,-36451.70356866965
87999.99999999996,287186.8288467101,273701.9229787376,-199186.82884671015,-185701.92297873768
549999.9999999998,443129.2769529351,488523.1849149322,106870.72304706468,61476.81508506759
628299.9999999999,353538.88436506974,381373.3203042859,274761.11563493015,246926.67969571397
241500.0,255401.50110186657,263716.16992511717,-13901.501101866568,-22216.169925117167
1529999.9999999988,815724.9638221993,849854.5443438964,714275.0361777996,680145.4556561024
844999.9999999993,757400.7480018205,741999.2388134262,87599.25199817878,103000.76118657307
398999.99999999977,207142.27581022857,208681.5928102491,191857.7241897712,190318.40718975067
385000.00000000023,289559.21845060185,309446.80509740737,95440.78154939838,75553.19490259286
152999.9999999999,158439.82598073082,155181.96936236756,-5439.825980730908,-2181.969362367643
258474.9999999999,131949.68451130783,127480.20335837467,126525.31548869208,130994.79664162525
509999.9999999998,571122.6542137794,623786.2703648689,-61122.65421377955,-113786.2703648691
604500.0000000005,202232.20037359348,207676.1174470381,402267.799626407,396823.8825529624
543400.0000000002,493642.55403971754,524833.3370372683,49757.4459602827,18566.662962731905
306999.99999999994,295852.47961575014,307239.332999274,11147.520384249801,-239.33299927407643
230000.0000000001,313625.53771857044,318276.75520052895,-83625.53771857035,-88276.75520052886
719999.9999999995,566383.863910561,576871.7451598531,153616.13608943857,143128.2548401464
230000.0000000001,109520.69369185074,112154.96724051745,120479.30630814935,117845.03275948264
919900.0,844159.9028032143,829969.4608695742,75740.09719678573,89930.53913042578
153999.99999999988,193665.7585333205,195965.85614550786,-39665.75853332062,-41965.856145507976
170000.00000000012,192517.70786800922,190255.83809196323,-22517.707868009107,-20255.838091963116
360000.0000000001,209746.31930123986,202130.0995570045,150253.68069876026,157869.90044299563
649999.9999999995,497456.72887889075,496625.02875784144,152543.2711211088,153374.9712421581
67999.99999999999,99204.91242768032,94123.22416566923,-31204.912427680334,-26123.22416566925
375000.00000000006,416076.5108827495,472924.793949568,-41076.510882749455,-97924.79394956795
569250.0000000003,221335.41319890745,225211.56141170693,347914.5868010929,344038.4385882934
1099999.9999999998,623691.2665338588,603818.5315523602,476308.7334661409,496181.4684476396
249000.00000000006,275239.48131161736,269728.8563116233,-26239.481311617303,-20728.85631162324
284000.00000000023,320547.2098234628,309446.03398277046,-36547.20982346259,-25446.033982770226
859999.9999999997,699448.6415791382,709760.3800658459,160551.35842086142,150239.61993415374
46999.99999999999,153723.44518257154,154933.17465045367,-106723.44518257154,-107933.17465045367
486400.0000000004,258575.31947224974,262717.1839843878,227824.68052775066,223682.81601561263
199799.99999999983,198024.4501722982,210627.32677774018,1775.5498277016159,-10827.326777740353
239000.00000000003,406368.41801164596,388620.7577008155,-167368.41801164593,-149620.75770081548
169000.00000000012,184455.97665910935,190400.9708148104,-15455.976659109234,-21400.97081481028
240000.00000000003,215734.27147238897,217348.85539636004,24265.728527611063,22651.144603639987
28500.0,127658.661618459,140227.91241651645,-99158.661618459,-111727.91241651645
426000.0000000002,260444.05887768045,252521.2999804229,165555.94112231972,173478.70001957729
58999.99999999997,166037.81712508434,160698.36702410318,-107037.81712508437,-101698.36702410321
520000.0,298757.64416314976,294382.6611643397,221242.35583685024,225617.3388356603
208999.99999999988,341425.6276195626,334396.70182760054,-132425.62761956273,-125396.70182760066
149000.0,151366.94976941135,167002.6197098226,-2366.9497694113525,-18002.61970982261
169900.00000000003,140715.44944599608,137283.7833648744,29184.550554003945,32616.21663512563
287000.0000000001,164213.78488526825,177168.3385009977,122786.21511473187,109831.66149900242
194500.0,183961.54648512177,181642.64872008338,10538.45351487823,12857.35127991662
368000.00000000023,298534.66553005046,308039.14039641275,69465.33446994977,59960.85960358748
249999.9999999998,383446.70190848195,375155.74030078645,-133446.70190848215,-125155.74030078665
270000.00000000006,257862.83887076666,252951.49079664118,12137.161129233398,17048.509203358873
343000.00000000006,334860.4229122491,350377.9945877818,8139.577087750949,-7377.994587781723
294000.0000000001,298175.29468500725,298821.8757763172,-4175.294685007131,-4821.875776317087
205000.0,311622.081513984,326775.35400877404,-106622.08151398401,-121775.35400877404
1249999.999999999,982952.3639627009,1037116.5391106935,267047.6360372981,212883.46088930557
249999.9999999998,219420.55722499272,232002.21565951666,30579.442775007075,17997.784340483136
157289.99999999994,183474.5796989904,183855.46759882878,-26184.57969899045,-26565.467598828836
264000.00000000006,247222.86998690217,259801.0540436961,16777.130013097893,4198.945956303971
177999.99999999994,111274.72479889091,103731.85952669542,66725.27520110903,74268.14047330452
157500.00000000006,276302.71481919795,301364.4488294678,-118802.71481919789,-143864.44882946776
682999.9999999995,543466.8755204139,564425.1684709103,139533.12447958568,118574.83152908925
420000.0,382112.48087018053,363641.525635919,37887.51912981947,56358.47436408099
218999.99999999988,166316.48241329956,177396.19405923775,52683.51758670033,41603.80594076213
67000.0,174784.45903830018,167818.19890907904,-107784.45903830018,-100818.19890907904
217499.9999999998,192508.7005747129,197285.98708657376,24991.29942528691,20214.012913426035
68999.99999999997,169277.96459139962,165603.049897295,-100277.96459139965,-96603.04989729502
1065999.9999999998,319529.3269468138,327270.1820784549,746470.6730531859,738729.8179215449
439000.0000000001,204722.13830152835,198882.05925349114,234277.86169847177,240117.94074650898
