nb_rooms,nb_bedrooms,nb_parking_places,nb_boxes,nb_photos,has_a_balcony,nb_terraces,has_a_cellar,has_a_garage,has_air_conditioning,last_floor,upper_floors,price,has_energy_cert,has_ghg_value,dist_paris,dist_lyon,dist_marseille,dist_toulouse,dist_bordeaux,dist_nice,dist_nantes,dist_lille,dist_min_ciudad,log_size,property_group_appartement,property_group_lujo,property_group_maison
3.0,2.0,0,0,8,0,0,0,0,0,0,0,170000,1,1,628.4912071827885,517.0174255176524,518.9518287161919,200.25040257859786,130.44986821504705,667.0540796227805,391.92323883799827,828.8531579148421,130.44986821504705,4.1588830833596715,True,False,False
7.0,5.0,1,1,6,0,0,1,0,0,0,0,380000,1,1,69.37397520452065,408.8980159362768,684.4457200007024,640.0832091121667,563.700316894542,693.3396384170336,411.47112373018695,153.5867768191384,69.37397520452065,5.198497031265826,False,False,True
2.0,1.0,1,0,8,0,0,0,0,0,0,0,173500,1,1,425.18691997963913,156.05890922650008,356.4325801931061,512.4486100442895,588.17963324717,299.3266307006084,632.177546247395,542.9624623522737,156.05890922650008,8.466320861042481,True,False,False
7.0,6.0,1,1,8,0,0,0,0,0,0,0,299000,0,0,104.82701936182343,479.01977143332607,753.365715318519,692.9530553330367,599.0399090295107,764.9826413082939,416.20595917568886,99.95247603832243,99.95247603832243,5.147494476813453,False,False,True
4.0,3.0,0,0,8,0,0,0,0,0,0,0,220000,1,1,177.99642936310676,448.15017780312,680.3615749119396,522.0971560310654,379.15773029027355,743.4919334125783,168.04940489914924,341.7120151610213,168.04940489914924,4.875197323201151,False,False,True
7.0,4.0,1,1,8,0,0,0,0,0,0,0,462000,1,1,715.9362725523681,392.52618684610655,203.01342465491578,190.52495607525526,402.1549584078025,361.12837408166126,648.2138021416749,910.2817910465501,190.52495607525526,4.9344739331306915,False,False,True
6.0,4.0,0,0,8,0,0,0,0,0,0,0,245000,0,0,624.4760773029445,235.35778677066722,56.42279055151918,343.31004992280725,515.0439984186634,124.82525344276709,685.2669500956738,791.6560532011131,56.42279055151918,5.081404364984463,False,False,True
2.0,1.0,1,0,4,0,0,0,0,0,0,0,106920,1,1,584.7600536252654,220.87066251913188,93.62401684269571,241.5002209519092,415.3778861138086,227.12718116888973,601.818837714412,766.672669759855,93.62401684269571,3.58351893845611,True,False,False
2.0,1.0,0,0,5,0,0,0,0,0,0,0,34000,1,1,578.3519810807935,436.59899661631397,442.7566304228821,126.11868453182795,109.20560378286403,587.8482777996585,383.83916480531957,781.1928520703116,109.20560378286403,3.4339872044851463,True,False,False
5.0,4.0,1,1,8,0,0,0,0,0,0,0,181990,1,1,187.79616366300368,555.0894731000192,831.1894323198798,775.9054835118844,677.517853804477,835.427683916788,479.25287775663617,31.653246922463843,31.653246922463843,4.477336814478207,False,False,True
5.0,3.0,0,1,7,0,0,1,0,0,0,0,147000,0,0,529.2904357863537,271.2617724169699,260.8169514237304,89.01213088957176,244.35762395359163,398.2074689699542,459.36362994990316,728.498402608705,89.01213088957176,4.532599493153256,False,False,True
3.0,2.0,1,0,8,0,0,1,0,1,0,0,125000,1,1,282.1862934813278,340.43283472977106,602.3648901858758,672.6189288191415,669.665967317272,559.0573261145572,599.2572649424521,312.6723593315335,282.1862934813278,4.574710978503383,True,False,False
8.0,4.0,1,1,8,0,0,0,0,0,0,0,340000,1,1,60.45657877422507,332.37187507379474,600.133569292454,534.2290690182779,459.36191340627084,627.4706573388914,335.1738135964446,256.5363982176605,60.45657877422507,5.303304908059076,False,False,True
7.0,3.0,0,1,8,0,1,1,0,1,0,0,475000,1,1,55.99225760095321,447.484103124134,716.1092050017336,634.4629228407456,532.5494389267838,740.7476687341142,349.3140857731848,166.70746178678905,55.99225760095321,5.476463551931511,False,False,True
6.0,5.0,0,1,8,0,1,0,0,0,0,0,200550,1,1,577.2673882648611,307.35695454734815,250.73518288514828,69.50429276692046,264.0344871978867,398.6450630014747,496.5212852884008,776.4418469010485,69.50429276692046,4.875197323201151,False,False,True
3.0,2.0,1,0,5,1,0,0,0,0,0,0,189000,1,1,461.60511892139914,144.53085160081548,309.75956283722655,487.3540937083195,579.9999645665589,249.79426905239904,646.0425874509386,588.4350641853225,144.53085160081548,4.219507705176107,True,False,False
4.0,2.0,0,0,8,0,0,0,0,0,0,0,127000,0,0,646.9498338750044,468.31441898076883,427.2246509492694,115.96959587872668,184.20082219153736,580.525795417872,459.34070084732315,850.3328706243062,115.96959587872668,4.31748811353631,False,False,True
6.0,4.0,0,0,8,0,0,0,0,0,0,0,292000,1,1,393.4621896039904,363.9430656301945,489.614216507016,249.2356619359584,106.7530646342241,601.8622029331963,218.01655587250642,594.2050687918946,106.7530646342241,5.293304824724492,False,False,True
5.0,3.0,1,1,7,0,0,0,0,0,0,0,151500,0,0,186.2437168854991,494.67518036491424,772.2238654289467,754.6039345335732,683.4746787800481,761.1948229323083,520.2978124494291,80.97313875388839,80.97313875388839,5.14166355650266,False,False,True
2.0,1.0,0,0,8,0,0,0,0,0,0,0,49500,0,0,578.0938845219746,436.8598926428586,443.36359364996395,126.77617291258319,108.58189830971416,588.4015966587027,383.24682140905986,780.9183862114595,108.58189830971416,3.4339872044851463,True,False,False
2.0,1.0,1,0,8,1,0,0,0,0,0,0,168000,1,1,608.1221448030758,254.95417466593972,103.5443772209454,216.38305418301942,402.5672454472353,253.1024343479374,604.2085010231714,793.8428094335927,103.5443772209454,8.145839612936841,True,False,False
12.0,5.0,0,0,8,0,1,1,0,0,0,0,840000,1,1,351.71121919244047,412.9868502064629,569.2912262956019,337.1012953947512,165.35779918858623,672.1742637142437,130.08548565681062,544.2669723191096,130.08548565681062,6.19644412779452,False,False,True
10.0,4.0,0,1,8,0,0,0,0,0,0,0,420000,0,0,534.9193691255437,284.78590320015047,272.01969653427886,75.11807779773733,233.8360585827985,411.3077089057376,455.13016727483836,734.9664026755192,75.11807779773733,5.5053315359323625,False,False,True
2.0,1.0,0,0,8,0,1,0,0,0,0,0,169600,0,0,112.89615139711765,496.08825347112804,757.8411281163354,649.3236320196706,526.7567807709738,792.5189307769654,314.4201548471845,193.51252068657885,112.89615139711765,6.309918278226516,True,False,False
5.0,3.0,0,0,8,0,0,0,0,0,0,0,238000,1,1,491.80721900153856,413.8253483493598,482.02218432730695,192.50106662449906,23.633945507033133,612.8832989690198,284.5872762931381,692.735497220344,23.633945507033133,4.442651256490317,False,False,True
3.0,2.0,1,0,7,1,1,0,0,1,0,0,165000,1,1,611.2920305855989,274.7699750579353,138.01019369682746,180.706147756776,373.396968563475,290.6959342093047,586.1668989709972,801.2453695445968,138.01019369682746,3.58351893845611,True,False,False
3.0,2.0,0,0,8,0,0,0,0,0,0,0,57000,0,0,622.3885158000762,306.8231450516824,180.97045488943272,140.9432334198314,343.18719560749116,336.27588743049705,570.6385221612965,816.5952780314174,140.9432334198314,4.110873864173311,False,False,True
4.0,2.0,1,0,5,0,0,0,0,0,0,0,115000,0,0,184.66903572499268,431.5684965995182,659.9133227376416,499.0148363151052,357.54082315494713,725.704327683306,158.09654560634436,357.47033825176,158.09654560634436,4.3694478524670215,True,False,False
5.0,3.0,1,1,8,0,0,0,0,0,0,0,306800,0,0,352.2407277804385,135.20032942465986,325.1178293876446,269.8330896795758,303.951792991473,398.4608495700695,392.46825041608105,544.8853374472033,135.20032942465986,4.51085950651685,False,False,True
3.0,2.0,1,1,7,1,1,0,0,1,0,0,270000,1,1,653.1707012604645,269.9434158675081,7.768235737850763,317.8051074246059,502.2865971525546,157.21812963054396,690.047466021022,826.3055247145915,7.768235737850763,4.3694478524670215,True,False,False
5.0,3.0,0,0,2,0,0,0,0,0,0,0,450000,1,1,608.2418442348581,254.66660843411879,102.64276894279725,217.32751081016764,403.4100690608858,252.1478114388237,604.8231842823817,793.8480300711873,102.64276894279725,4.663439094112067,False,False,True
10.0,7.0,0,0,8,0,1,0,0,0,0,0,241500,1,1,129.74233072212792,261.7976785548897,532.6908804599187,492.0958114423026,444.91575188265193,555.8652608625649,366.51249023044375,309.36646528808393,129.74233072212792,5.5254529391317835,False,False,True
5.0,3.0,1,0,7,1,0,1,0,0,0,0,169000,1,1,365.6943265140791,56.24536599792105,322.58712176773395,413.7033629914871,475.9276618553279,319.8281287297989,528.3382361323847,518.0360472639953,56.24536599792105,4.634728988229636,True,False,False
7.0,6.0,0,0,8,0,0,0,0,0,0,0,249900,1,1,410.5999404993349,313.2537568042882,422.1152403705121,194.52208190567114,124.89860670777372,537.0281146167229,282.6474458754726,614.0001712259138,124.89860670777372,5.147494476813453,False,False,True
8.0,6.0,0,0,8,1,0,0,0,0,0,0,208000,0,0,608.2083676710196,435.8896149380349,414.1897188056506,95.87243749436436,154.58808417005878,563.8815361777116,428.1998492317951,811.623942621431,95.87243749436436,5.293304824724492,False,True,False
8.0,3.0,0,0,8,0,0,0,0,0,0,0,199500,1,1,569.4527175605073,429.01425557487806,439.66553886614264,124.59328628043929,103.5963113146196,583.6633643272444,377.48804500481776,772.3347133053484,103.5963113146196,5.176149732573829,False,False,True
7.0,4.0,0,1,8,0,1,1,0,0,0,0,251500,1,1,172.24693653064944,424.869413447769,656.5804295493564,501.7447542327045,364.5940714392512,719.8979686540455,170.48794746861518,346.9146125298919,170.48794746861518,5.337538079701318,False,False,True
7.0,4.0,1,1,8,0,1,1,0,1,0,0,292000,1,1,598.489115088413,358.03998676437413,303.77097970438103,18.468203384889026,230.109844144152,454.8133771518614,482.20005604862325,800.3362770124958,18.468203384889026,4.919980925828125,False,False,True
5.0,4.0,0,1,8,0,1,0,0,0,0,0,240350,1,1,600.7275318856999,314.2265574991672,228.98575620702178,90.27338657774423,292.80477993961,380.94158180295733,526.7844608514612,798.5873092674103,90.27338657774423,4.875197323201151,False,False,True
5.0,4.0,0,1,1,0,0,0,0,0,0,0,256000,0,0,69.9712904894375,459.31755873644875,729.8786955989373,653.8657606194594,553.5532895574903,750.7808927353063,368.8701985197616,145.6268625405932,69.9712904894375,4.663439094112067,False,False,True
4.0,3.0,0,1,7,0,0,1,0,1,0,0,174000,0,0,572.583494079366,195.54829718399466,88.81833389979496,277.796650519827,441.77393258467936,195.2564738352033,613.3518227695887,748.910143229401,88.81833389979496,4.584967478670572,False,False,True
6.0,3.0,0,0,8,1,0,1,0,1,0,0,177500,1,1,545.4416044165813,182.99767761800632,124.46947055657523,242.2566515663666,399.84571578771875,236.71071496648628,572.4812386449366,726.9957580086141,124.46947055657523,4.709530201312334,False,False,True
7.0,5.0,1,0,8,0,0,0,0,0,0,0,140000,0,0,326.50003899887804,315.30460580533446,478.7850981288628,284.04322961068226,177.7749736482682,575.4154777825676,216.70715144319652,528.9316205046757,177.7749736482682,5.099866427824199,False,False,True
3.0,2.0,0,0,8,0,0,0,0,0,0,0,106000,0,0,705.3336387304065,391.59175141902324,218.08716229086082,168.9323328892578,380.38222406049164,377.142167872369,628.9817115412694,901.195328427068,168.9323328892578,4.189654742026425,False,True,False
5.0,3.0,0,1,4,1,0,0,0,0,0,0,189500,1,1,345.70230723346845,136.1313462933745,331.0350759269583,274.9740989420942,305.00057445660553,402.85608773762954,388.68734279287514,538.4250846035047,136.1313462933745,4.624972813284271,True,False,False
4.0,3.0,0,1,8,1,0,0,0,0,0,0,450777,0,0,608.1655161073373,254.60158133630102,102.68615125736427,217.29699589913173,403.3575778796819,252.16708133473873,604.7534501448577,793.7735001591677,102.68615125736427,4.663439094112067,False,False,True
8.0,5.0,1,1,8,0,0,0,0,0,0,0,367000,0,0,547.6562898384586,293.97703740794657,269.1187114730299,67.07031447025828,238.63885325095458,411.245784025443,464.9268059269183,747.690364525138,67.07031447025828,5.545177444479562,False,False,True
7.0,4.0,0,0,4,0,0,1,0,0,0,0,86000,0,0,582.1124080887063,301.14215595992385,234.20977902036418,85.24860757387263,280.25908542882877,382.87685253704433,509.84955271463633,780.2237934242225,85.24860757387263,5.198497031265826,False,False,True
4.0,3.0,0,0,1,0,0,0,0,0,0,0,70500,1,1,389.14040796425724,291.61763607408096,518.0708291295558,649.3258540988727,688.7780044821557,448.8399869287618,670.7239896452845,446.7906382328422,291.61763607408096,4.343805421853684,True,False,False
7.0,5.0,0,0,8,0,0,1,0,0,0,0,320320,1,1,552.1961797570066,309.5917966253347,285.81101579659384,50.30941764521742,224.32235949179957,429.1909906274807,457.3871724418446,753.1890262651649,50.30941764521742,5.484796933490655,False,False,True
5.0,3.0,1,1,7,0,0,0,0,0,0,0,345000,1,1,532.3811407646009,155.85802141984036,128.25937511349179,278.4882606558549,426.0566754789503,212.63858912797986,583.2807768516119,708.3512280991185,128.25937511349179,4.844187086458591,False,False,True
3.0,2.0,1,0,11,1,0,1,0,0,0,0,700000,1,1,8.633305196570952,393.55287636883963,661.3456254561539,584.7466157275045,493.34711308094734,687.9471559471565,334.3749105001506,208.02185346165948,8.633305196570952,4.248495242049359,True,False,False
4.0,3.0,1,0,4,0,0,0,1,0,0,0,510000,1,1,589.2660150746838,249.47382583504964,134.19215079204665,188.03028117784538,371.4362410754692,280.10643457993575,574.7636133879589,778.0003718462195,134.19215079204665,5.056245805348308,False,True,False
3.0,2.0,0,0,6,0,0,0,1,0,0,0,336000,1,1,593.4767733509996,248.72994864827066,124.04281475099316,197.8828460491423,381.487917479604,270.3735251507692,583.4329563297773,781.1285847086252,124.04281475099316,4.330733340286331,False,False,True
9.0,5.0,1,0,23,0,1,0,1,0,0,0,980000,0,0,518.4647786590546,135.92792049924446,142.92017047182821,298.01471471033125,437.3209647555191,207.30369785181946,583.6769637435377,691.1643531195812,135.92792049924446,5.902633333401366,False,False,True
7.0,4.0,1,0,10,0,1,0,1,0,0,0,220000,0,0,97.19140372364011,297.38132153063424,563.6857175890163,500.9718458381634,435.3657083181425,593.5922050376746,333.35207685831284,291.10249887253303,97.19140372364011,5.017279836814924,False,False,True
5.0,3.0,1,0,7,0,0,1,0,0,0,0,237000,1,1,48.78460685406747,359.7730040623746,623.2683134339101,540.1612847761263,451.40266388124434,656.4612826457917,308.32908224926837,252.23868794191938,48.78460685406747,4.983606621708336,False,False,True
5.0,4.0,1,0,9,0,1,1,0,0,0,0,355000,1,1,42.73587412588977,373.5200258864021,636.6072056187793,549.9076958066044,456.75196348710745,670.2414666367185,305.1209427298327,244.38957027830534,42.73587412588977,4.948759890378168,False,False,True
3.0,2.0,1,0,6,0,1,0,0,0,0,0,229000,1,1,632.8419419782441,321.4405286040713,191.64342749504013,134.8231526795955,340.7984806071512,348.25968041869515,573.4407883344733,827.9260730753288,134.8231526795955,4.3694478524670215,True,False,False
5.0,3.0,0,0,6,0,1,0,0,0,0,0,185000,1,1,290.5181163491257,103.78533150211307,371.02817617597077,377.1329948879561,398.7796455121106,401.8499058755358,428.5565219064687,465.7967763201373,103.78533150211307,4.634728988229636,False,False,True
9.0,4.0,0,0,6,0,0,1,1,0,0,0,430000,1,0,521.4438831702412,386.61622854400326,422.5737998768304,124.62439412796688,87.44775559055032,559.7597524480518,347.40747492808083,724.6092013288576,87.44775559055032,5.730099782973574,False,False,True
6.0,4.0,0,0,6,0,1,0,0,0,0,0,170000,0,0,534.9328263576949,373.7799322574353,393.2504914280347,92.19388012671196,119.93341469780438,533.1892430814764,376.8002475887524,738.430657060483,92.19388012671196,4.948759890378168,False,False,True
3.0,1.0,1,0,6,0,1,0,0,0,0,0,132500,0,0,18.076598211421224,373.9171181332469,642.4833039455654,571.6035051351734,486.44612887475597,668.024678169314,338.72981862059174,219.2750862287651,18.076598211421224,4.127134385045092,False,False,True
6.0,4.0,0,0,6,0,0,0,0,0,0,0,107000,1,1,520.7484535595728,386.6864548804423,423.26325936413957,125.57293547478373,86.54720315217425,560.320116607423,346.4163309195848,723.9000513290986,86.54720315217425,5.198497031265826,False,False,True
5.0,3.0,0,0,12,0,1,0,0,0,0,0,228580,0,0,205.4296716049899,365.14179551179257,583.7194150252012,424.4914409202903,299.3383089740744,655.0845863964279,169.4131641004834,400.2539723543526,169.4131641004834,4.653960350157523,False,False,True
1.0,1.0,0,0,3,0,0,0,0,0,0,0,108000,0,0,110.49046150041916,326.56582332111935,579.3471996327706,479.9240705449913,390.9225985359316,624.6331975514539,270.39624332362473,313.86414554556694,110.49046150041916,3.6375861597263857,True,False,False
4.0,3.0,0,0,4,0,0,0,0,0,0,0,153000,0,0,380.4641703267262,563.5611062771256,738.7909120693743,497.69702748939153,299.0196724812462,836.513834451374,48.94558837241732,534.1641857098933,48.94558837241732,4.1588830833596715,True,False,False
1.0,1.0,0,0,4,0,0,0,0,0,0,0,75000,0,0,393.09343759699135,364.1002444844511,490.0247874307622,249.75888481166237,107.0639212708393,602.19616561764,217.5104293306691,593.8113559867176,107.0639212708393,3.1354942159291497,True,False,False
1.0,1.0,0,0,3,0,0,0,0,0,0,0,77000,0,0,204.67783154229167,364.7605210854764,583.6206993747355,424.8316030550551,299.9763150037281,654.8063292546201,170.12008257260229,399.5738488277504,170.12008257260229,3.1780538303479458,True,False,False
6.0,4.0,1,1,10,0,1,0,0,1,0,0,1175000,0,0,381.90278547444,9.767156162645318,286.1758889349213,360.3952604892753,431.48595216941436,307.8572661863192,506.6527953376429,547.9479203656269,9.767156162645318,4.948759890378168,False,False,True
2.0,1.0,0,0,7,0,0,1,0,0,0,0,210000,0,0,13.33849914070498,379.9494389252182,649.9155644404523,582.870902018569,498.68560816827693,672.9262485552208,349.27046760458137,207.7656342747937,13.33849914070498,3.4011973816621555,True,False,False
10.0,5.0,0,1,8,0,0,0,0,0,0,0,273000,0,0,567.4042276050675,207.39007599271542,110.81576965842116,233.34009732241978,401.4783997973689,237.82437596134415,584.3312187603675,750.2384125942733,110.81576965842116,5.736572297479192,False,False,True
6.0,4.0,1,1,8,1,0,1,0,0,0,0,435000,1,1,401.4809856090552,84.42332267115955,314.1474022734121,442.33966849187516,517.6909029344367,289.6568263990152,575.3279252616577,542.6427326156465,84.42332267115955,5.389071729816501,False,False,True
4.0,3.0,1,1,8,1,0,1,0,0,0,0,156500,0,0,335.8111049090818,139.91215430036684,340.80187561212455,281.77842326100307,305.04288950979594,410.9589632461804,381.5702171511106,528.9376519408809,139.91215430036684,4.2626798770413155,False,False,True
4.0,3.0,0,1,2,0,0,0,0,0,0,0,357400,0,0,406.79905490027505,129.91300862704725,346.6445835488972,488.21086497132603,560.4509025711866,302.4902903895529,605.3971602631786,532.8694638701346,129.91300862704725,6.77078942390898,False,False,True
2.0,1.0,1,0,14,0,1,1,0,0,0,0,690000,1,1,6.779940959940035,397.8265626772777,666.4174030077434,591.7682941470356,500.715823974878,691.6429838366644,340.4661449926692,200.72257098884478,6.779940959940035,3.9889840465642745,True,False,False
6.0,3.0,0,1,10,0,1,1,0,0,0,0,178000,1,1,77.85997867945484,454.96504918884193,728.4346321655278,665.9546650572569,573.6621967819195,742.8301046785849,397.02899381471684,126.13998356468625,77.85997867945484,4.68213122712422,False,False,True
3.0,1.0,0,1,12,0,0,1,0,0,0,0,71000,0,0,104.87503568646625,442.94040165940623,695.2374607602685,572.3188374140407,448.80505129957646,741.0306975828124,250.6166417713226,259.8706076008907,104.87503568646625,3.970291913552122,False,False,True
5.0,2.0,0,1,10,0,0,1,0,0,0,0,95000,0,0,310.9427983827371,217.26927855094542,473.9327315021165,564.6882957745779,591.3134314073912,435.32928094931384,573.1978366423793,407.387231110319,217.26927855094542,4.795790545596741,False,False,True
3.0,2.0,0,0,11,1,0,1,0,0,0,0,254000,1,1,16.60972074935437,407.71246553930797,677.025368233642,603.363902306704,511.3201690385018,700.8777123987359,347.1118522663197,189.43859906296296,16.60972074935437,4.2626798770413155,True,False,False
4.0,3.0,0,0,11,0,0,0,0,0,0,0,60000,0,0,424.51682168212636,117.651782771421,247.7174955766825,242.8167785892875,331.8715140971787,329.8883955171978,460.4905234713963,612.0437459329762,117.651782771421,4.59511985013459,False,False,True
7.0,5.0,0,1,10,0,1,1,0,0,0,0,260000,1,1,109.54290273609378,485.9239896802186,745.4190507620253,632.4172311145601,508.56284188896024,783.044669953389,297.31363677971285,209.98201971118408,109.54290273609378,5.043425116919247,False,False,True
4.0,2.0,0,0,9,0,0,0,0,0,0,0,270300,0,0,499.13703183458057,435.1859387996836,504.4719654713531,211.08239631415512,0.6423832502830024,635.8437058971801,275.4727110768961,698.7110279950052,0.6423832502830024,4.189654742026425,True,False,False
6.0,3.0,0,0,19,0,0,1,0,0,0,0,134000,0,0,333.31632073028203,178.47546043902761,362.8420420240094,265.3848409021508,268.79334449721046,442.9150886733398,347.2898286083181,531.5236688987598,178.47546043902761,5.003946305945459,False,True,False
8.0,7.0,0,0,14,0,0,0,0,0,0,0,107000,1,1,299.70528510549497,222.48560617399585,414.99738438634853,288.8814496888615,250.7880549293472,495.09742773986875,296.15079690169347,501.6503920669784,222.48560617399585,5.327876168789581,False,False,True
6.0,4.0,0,1,18,0,1,0,0,0,0,0,230000,1,1,217.723426769189,414.63859096390604,688.3084056827616,713.6264776238454,675.778910703648,661.3462867977137,558.0762017147732,198.30169482136935,198.30169482136935,4.9344739331306915,False,False,True
5.0,4.0,0,1,20,0,1,1,0,0,0,0,256025,1,1,272.2323911000969,353.96221913346443,618.2131167583827,681.6232166988486,673.0148091417891,577.1018836020544,594.6273483001314,294.53403427324014,272.2323911000969,4.875197323201151,False,False,True
4.0,3.0,0,0,20,1,0,1,0,0,0,0,539000,1,1,13.015191059583831,382.95909399743596,650.6384777091401,575.3920443059444,486.4400476864123,677.535950331432,332.956478175473,216.4843213450789,13.015191059583831,4.543294782270004,True,False,False
8.0,6.0,0,1,18,0,0,0,0,0,0,0,603865,0,0,449.29646920082774,678.581551790888,858.7467954309133,611.2776894226098,405.9738036984735,955.4294982226136,165.64938558056275,569.1129359201863,165.64938558056275,5.351858133476067,False,False,True
4.0,3.0,0,1,10,0,1,0,0,0,0,0,283500,1,1,395.5043832327251,378.93712305061,611.8031239912073,732.2682287292455,755.2074779611145,539.3550224420092,706.9465801713505,407.9717570514052,378.93712305061,4.442651256490317,True,False,False
5.0,2.0,0,1,9,0,1,0,0,0,0,0,189000,1,1,192.24903470104573,318.8330745276207,593.9637562150414,620.6060475638881,595.9422047029987,575.2118025053592,509.321851008734,260.786008026798,192.24903470104573,4.709530201312334,False,False,True
10.0,5.0,0,0,14,1,1,1,0,0,0,0,436800,1,1,246.53582050554232,496.54835767262534,712.696299000542,524.6411956223473,359.0370197203354,787.2788978902879,110.82361177555093,397.7104778402729,110.82361177555093,5.442417710521793,False,False,True
6.0,4.0,0,0,20,0,1,0,0,0,0,0,355300,1,1,373.37688815771537,596.928563556922,785.3947454542251,553.286818817164,356.8566279013595,876.9812374143931,90.94805810260848,509.0445786607222,90.94805810260848,4.795790545596741,False,False,True
1.0,1.0,0,0,8,0,0,0,0,0,0,0,285000,1,1,4.054657046174996,391.8361879984647,660.2586857095685,585.9855555307199,496.0824207573521,685.8363775735629,338.69904240859586,206.09355863856098,4.054657046174996,3.258096538021482,True,False,False
6.0,4.0,0,0,10,0,0,0,0,0,0,0,110000,0,0,271.9680235235168,484.18501767502374,688.230278510693,487.5627493359143,316.8926485052599,769.9473293130193,72.67871115116306,434.7047022761466,72.67871115116306,4.875197323201151,False,False,True
5.0,3.0,1,1,7,0,1,0,0,0,0,0,225000,0,0,640.7723725824548,390.53081435267364,306.135870512878,55.60783254074871,258.819547395843,461.9435925337404,518.59348765655,842.5117609842787,55.60783254074871,4.795790545596741,False,False,True
4.0,3.0,0,1,11,0,1,0,0,0,0,0,500000,0,0,594.9863429105749,251.0036094729922,125.13634243496605,196.2133377254724,380.6418647890175,272.15939072678486,583.5693592393972,782.8589780045362,125.13634243496605,4.61512051684126,False,False,True
3.0,2.0,0,1,18,1,0,0,0,0,0,0,180000,0,0,421.07796358600564,35.42976237323982,258.1188819430276,374.47190034047,463.72978118583484,265.4775135515985,550.1739389147026,580.435755863429,35.42976237323982,4.23410650459726,True,False,False
4.0,2.0,0,1,7,0,1,0,0,0,0,0,130000,0,0,486.3999773388238,98.45725685844863,206.19121764478197,380.09038069542237,496.52783591525844,200.01061764549962,605.9634678536952,642.471836942683,98.45725685844863,4.574710978503383,True,False,False
4.0,3.0,0,1,7,0,0,1,0,0,0,0,222500,0,0,21.898019289251348,379.9041124547342,651.3211911499129,589.7982905566741,508.50863019106947,671.5262234414133,360.9962014020459,200.75439208051273,21.898019289251348,4.31748811353631,True,False,False
2.0,1.0,1,0,9,0,0,1,0,0,0,0,125000,1,1,414.84881091381266,142.8998392415216,352.09523281417404,500.45039046607207,574.0845939456361,301.6228182293493,618.1043450198737,536.6844348137595,142.8998392415216,3.6635616461296463,True,False,False
2.0,1.0,0,0,3,0,0,0,0,0,0,0,470000,0,0,6.2204558737884135,389.5494990106657,657.7308953195047,583.0283831164264,493.2702047415498,683.7367847242868,336.8081670324923,209.0382355865763,6.2204558737884135,8.396831834745054,False,False,True
3.0,2.0,0,1,10,0,1,0,0,0,0,0,369200,0,0,9.154201555425855,382.4154427786754,651.3248994489726,580.191591447793,493.4679178905225,676.1823334239383,341.5498102963527,210.92962853013,9.154201555425855,4.2626798770413155,True,False,False
4.0,3.0,0,0,9,0,0,1,0,0,0,0,460000,0,0,6.249090108133163,387.8569698036353,657.542301591178,588.2344760360419,501.57720061777036,680.9639223375185,347.734124796635,202.77561292480001,6.249090108133163,4.343805421853684,True,False,False
4.0,3.0,0,0,9,0,0,1,0,0,0,0,460000,0,0,9.906204429317551,386.18306263105165,656.3042210575678,588.833765594529,503.4102726115383,678.947024387302,350.9698661420567,201.92719469223513,9.906204429317551,4.343805421853684,True,False,False
2.0,1.0,0,0,8,0,0,0,0,0,0,0,228000,0,0,498.97719946430857,434.8918075962122,504.2022268157753,210.87929394319798,0.929670471143226,635.5574799074503,275.51678022496617,698.5684704684041,0.929670471143226,4.02535169073515,True,False,False
3.0,2.0,1,0,9,1,1,0,0,0,0,0,280000,0,0,12.54798316295509,379.2611705245035,648.7258380834492,580.0125161311337,495.0722631000235,672.6509205181806,345.43606350025823,210.74799023187055,12.54798316295509,4.31748811353631,True,False,False
3.0,2.0,1,0,11,1,1,0,0,0,0,0,509500,0,0,6.702587377392526,397.78549163811334,666.3918324899753,591.8011941349087,500.78603338096383,691.5914377323835,340.57577869183217,200.6717592060247,6.702587377392526,4.07753744390572,True,False,False
3.0,2.0,1,0,11,1,1,0,0,0,0,0,509500,0,0,5.450754550957794,396.8864822047868,665.7050940296317,591.971675815422,501.5501020863466,690.5505810713686,342.051357645899,200.232208688483,5.450754550957794,4.07753744390572,True,False,False
3.0,2.0,0,0,5,0,1,1,0,0,0,0,158000,0,0,664.5647651317546,279.414427449364,166.05985956090308,466.9787562961268,629.796888111753,23.391101649431167,776.1899961095942,809.7897599258743,23.391101649431167,4.02535169073515,False,False,True
4.0,3.0,1,1,12,0,1,0,0,0,0,0,286000,0,0,667.6456785619044,276.6629452570851,68.16251927363781,381.99866640647645,560.1790025433236,91.24546272428867,733.8183028738486,830.5831376007968,68.16251927363781,4.5217885770490405,False,True,False
10.0,7.0,0,0,17,0,0,0,0,0,0,0,1250000,1,1,658.8219383293164,269.6124199306071,43.65534760948311,356.7876564891635,536.6120630630703,116.08529366756113,714.7614375637477,825.708472720473,43.65534760948311,5.860786223465865,False,True,False
3.0,2.0,0,0,10,0,0,0,0,0,0,0,126000,0,0,111.46662573298403,462.3118344271714,738.6055711566364,693.9458025818385,610.7610144450786,743.4598948094288,441.027185715729,98.12192322802332,98.12192322802332,4.394449154672439,False,False,True
5.0,4.0,1,1,14,0,1,1,0,0,0,0,480000,1,1,362.05860163115557,29.690019043060637,306.76497054541517,371.1231845537378,432.2247086841435,326.1000008108499,495.97078098139036,527.3440834391909,29.690019043060637,4.919980925828125,False,False,True
